logOut_medianTime,logOut_meanTime,logOut_stdTime,apiRequest_medianTime,apiRequest_meanTime,apiRequest_stdTime,totalTime,mode,actions,logIn_threads,logOut_threads,apiRequest_threads,repeat,logIn_medianTime,logIn_meanTime,logIn_stdTime
25458.0,104191.67368421053,331045.71274009376,12293.5,34962.77368421053,95221.4123874715,47052041,free,10,61,19,19,2,14602.0,33791.30491803279,81771.39899910851
4248.0,85765.39016393443,536460.2579796305,870.0,28932.27894736842,145479.36763421065,63822161,free,10,19,61,19,2,11493.5,31621.78947368421,84345.13369563971
11850.0,229757.7,756038.5653350726,4005.5,156460.98852459015,638802.4859564903,141365010,free,10,19,19,61,2,6712.5,11946.547368421052,14053.740117729734
21738.5,1084831.1368421053,3697770.175690182,11222.0,1298951.9789473685,3895060.801883697,642424855,free,10,61,19,19,3,22444.0,310665.6770491803,807384.4650895405
2966.0,513754.7737704918,1627724.972842831,1283.0,152567.26842105263,681757.5989350381,347024079,free,10,19,61,19,3,4929.5,24452.031578947368,160355.6921106803
12283.0,1031206.6105263158,3416319.1977257417,4745.5,525311.5901639344,2043101.1908175363,527770289,free,10,19,19,61,3,17664.0,60005.06842105263,297638.7566900708
25698.0,205944.2789473684,582876.4761298997,10472.0,77951.1105263158,428491.7788017171,82829753,free,10,61,19,19,4,30356.0,47360.04754098361,77523.63664402605
3353.5,373959.1606557377,1319538.5062584204,1269.0,192511.15789473685,651611.5202186317,267782405,free,10,19,61,19,4,5640.0,16264.194736842106,48615.26387209485
17325.0,690202.4578947368,2000010.3265867494,3337.5,1056743.5754098361,3263969.052966637,803492269,free,10,19,19,61,4,14997.5,146001.16315789474,485064.794490298
24729.0,105536.67368421053,351797.3620598116,12607.5,308312.42631578946,817059.9820186779,119445707,free,10,61,19,19,5,32439.5,66908.81639344263,148947.3120847877
3602.0,253059.1868852459,872973.1111108762,1271.5,51995.6,260352.13228245135,167377194,free,10,19,61,19,5,6273.0,16483.821052631578,38530.876318101364
10406.5,52796.1947368421,386850.1074934067,2225.5,42503.25409836065,162486.52533790882,41239994,free,10,19,19,61,5,11355.5,27798.58947368421,102346.37143801918
35590.5,836727.0,2232934.4914043173,9116.5,113232.06315789474,430607.33679390175,286544511,free,10,61,19,19,6,26794.5,173856.21147540983,475784.07480567537
4268.5,101834.47377049181,462499.7819799212,1003.5,20071.715789473685,143467.70730391034,72651258,free,10,19,61,19,6,16219.5,35361.06842105263,209165.59144020244
10606.5,46559.3,224585.90742592802,2933.5,13678.929508196721,126191.31320186991,20498637,free,10,19,19,61,6,11660.5,17411.7,33350.88839586019
30163.0,1178407.8157894737,3265922.0743202344,10565.0,381584.54210526316,1601301.9650771634,368742033,free,10,61,19,19,7,19735.5,118595.87704918033,491206.49309909606
4865.5,571247.9114754099,1824182.643282588,1273.0,182130.45789473684,714846.1776574203,415410289,free,10,19,61,19,7,9963.5,170233.03157894738,593406.2228990094
9258.0,254179.74210526317,791459.8987589089,3949.0,297992.0327868852,1033985.4317813547,235041265,free,10,19,19,61,7,13739.0,26168.284210526315,61518.747815495415
29731.0,314321.75263157894,886597.1180026352,12851.5,77156.65789473684,411396.7054486638,119199785,free,10,61,19,19,8,13897.0,73473.58524590165,266768.3835420203
4582.5,813561.0803278688,2429032.0323575498,4392.0,220094.35789473684,1195936.7297010978,541648899,free,10,19,61,19,8,9085.5,18730.063157894736,35192.97711110954
10971.5,233581.5105263158,961647.5480744961,4277.0,219351.13606557378,760847.7983699932,183752401,free,10,19,19,61,8,13016.5,29303.794736842105,97749.54827438608
23143.5,113218.22105263158,303294.0418226601,7540.5,85638.0,255679.6020640474,100580185,free,10,61,19,19,9,21528.0,102946.7262295082,275275.1454220698
5396.5,183685.05901639344,803102.1616708715,1302.5,19124.984210526316,83117.93460104543,119622069,free,10,19,61,19,9,14388.0,20739.136842105265,16427.196554411217
8993.0,91214.02105263158,794717.291319159,3594.5,343438.3819672131,1296470.0926232056,231663078,free,10,19,19,61,9,12574.0,25447.373684210525,59395.12519619149
15872.5,18087.873684210525,11652.633402886026,13669.5,19876.247368421053,29405.824902521344,105855435,lazy,10,61,19,19,0,12886.0,161708.60983606556,527137.4349582031
5164.5,10471.92786885246,28432.540957245255,3673.0,6732.484210526316,15960.405263889137,10126991,lazy,10,19,61,19,0,9170.0,12947.068421052632,19379.371207619228
8662.0,19986.821052631578,76744.27393961111,1891.5,36823.36557377049,380811.2042478555,29562040,lazy,10,19,19,61,0,12647.0,17380.47894736842,22218.037648480342
18141.0,25118.48947368421,59667.520029078834,9463.0,14468.163157894736,14293.6483303699,93187695,lazy,10,61,19,19,1,10320.5,140436.4442622951,902902.7460808369
5888.0,6768.040983606557,5434.128515150469,2528.5,12674.426315789473,51532.5064556379,15391540,lazy,10,19,61,19,1,8014.5,46604.70526315789,209521.04258438607
6436.5,12699.8,65488.15392261865,2821.0,3767.3131147540985,7593.050978227118,8471826,lazy,10,19,19,61,1,9455.0,19793.7,40261.558810893905
16298.0,18613.363157894735,12437.641878681794,7839.0,11297.910526315789,11084.403531928037,54640735,lazy,10,61,19,19,2,10585.5,80258.34918032787,314466.2308636971
6494.0,8006.859016393442,14070.706233676032,1138.5,2473.7526315789473,6244.407133724755,9870666,lazy,10,19,61,19,2,9754.5,23770.889473684212,90133.05937654075
5716.0,7370.131578947368,7392.994894607727,1596.5,13999.64262295082,126397.40018533859,27281581,lazy,10,19,19,61,2,6309.0,91270.91578947369,439445.5262989873
13037.0,18835.852631578946,59199.3814036157,5325.5,255976.83684210526,1196599.4834352923,344240945,lazy,10,61,19,19,3,11198.5,478732.0229508197,1534839.4059462768
5771.5,9008.909836065573,28782.403803643556,4025.0,5322.1578947368425,11031.278935304026,8919953,lazy,10,19,61,19,3,7361.5,12701.621052631579,40423.82086697482
7877.5,17505.294736842105,106135.866226992,1686.5,3152.465573770492,6145.784713401233,10511627,lazy,10,19,19,61,3,4341.5,27697.984210526316,191313.88090570117
16702.5,23864.063157894736,75194.25015305789,8969.5,19168.657894736843,95857.26357097937,22949441,lazy,10,61,19,19,4,6448.0,24218.4,170984.16050747884
1985.0,34813.8737704918,354011.3002864289,1283.5,6480.784210526316,66720.04748517562,25282078,lazy,10,19,61,19,4,11586.0,14811.926315789473,9136.218103385949
9212.0,10638.878947368421,7722.0714584629,4716.5,18917.586885245903,125029.70256802748,21153935,lazy,10,19,19,61,4,7486.0,39962.21052631579,272885.18337866245
8460.5,9626.4,6242.655515201963,4450.0,6184.0684210526315,7261.12143674125,17308023,lazy,10,61,19,19,5,6553.0,23449.236065573772,152811.04874034194
2578.0,6419.837704918033,24148.271220472332,1295.0,4344.121052631579,19039.94895343183,10486205,lazy,10,19,61,19,5,10372.5,30235.373684210525,75573.24389264699
11846.5,27884.247368421053,121155.73660510148,6194.0,29574.818032786887,175908.6257823135,29537689,lazy,10,19,19,61,5,10782.0,32626.542105263157,143415.62775055415
17097.5,19156.594736842104,12090.821750051009,12320.5,46807.663157894734,261439.395918469,41710738,lazy,10,61,19,19,6,9383.0,47832.01475409836,179406.27692678562
2172.5,5690.618032786885,20628.250669842753,1253.5,3177.321052631579,12592.766222287464,13740739,lazy,10,19,61,19,6,8182.5,50872.47894736842,161569.27880701557
6401.5,7869.3,6935.484628050583,4732.5,31762.467213114753,274267.5208558909,23600808,lazy,10,19,19,61,6,4900.5,14371.242105263158,85555.89887278664
8022.0,11942.810526315789,13478.247256870936,5409.0,12273.457894736843,31136.775248642258,12026247,lazy,10,61,19,19,7,5772.0,12172.386885245902,32614.44422183728
3271.0,84990.38360655737,357255.201272581,1451.5,2741.0789473684213,5869.463307904298,93788664,lazy,10,19,61,19,7,5486.0,218019.6052631579,716609.4247916793
6382.5,7522.405263157894,4774.984077535012,2218.5,3793.283606557377,7357.498185300017,18144011,lazy,10,19,19,61,7,6854.0,75793.95263157894,217704.77835917092
19432.5,32212.394736842107,73221.31326875414,9162.0,30906.263157894737,214335.67104621165,66916522,lazy,10,61,19,19,8,15196.0,90039.30655737704,368038.22437115863
3428.5,14644.981967213114,88257.16357101365,1521.5,4779.305263157895,19975.15556624627,11808774,lazy,10,19,61,19,8,4336.0,10354.036842105263,25694.80886146474
5340.0,6297.61052631579,3937.9692744151544,3879.0,6184.180327868852,23689.851792092402,24365607,lazy,10,19,19,61,8,6116.5,102087.95263157894,476350.9704038625
3824.0,7383.336842105263,10694.924666960904,4641.5,11455.668421052631,76139.9162457206,10887250,lazy,10,61,19,19,9,4008.5,11980.063934426229,41729.12611253409
3325.5,16691.165573770493,73879.55331853064,5305.5,23716.7,117137.97025752316,22272051,lazy,10,19,61,19,9,5722.0,39917.1947368421,141060.45021277835
9423.0,10471.473684210527,4621.7720194567055,3401.0,7029.737704918033,53526.22511066659,19821801,lazy,10,19,19,61,9,8539.5,71284.63684210526,375421.25003201084
21201.5,34092.757894736846,61997.33173627124,11595.5,18024.08947368421,21544.247894780186,67684538,optimistic,10,61,19,19,0,17778.5,94725.14262295082,285857.0919237578
2167.5,5846.14262295082,23304.323202968728,7060.5,8614.28947368421,11646.52696445387,14514656,optimistic,10,19,61,19,0,5969.0,49009.44210526316,147333.30177125396
6223.0,9541.01052631579,17970.77501780681,3880.5,7297.067213114754,28486.34299465166,7819999,optimistic,10,19,19,61,0,3830.5,8189.452631578947,10005.598897451675
25171.0,111717.24736842106,397562.2344806608,24107.5,62844.41052631579,252618.01554131415,63194570,optimistic,10,61,19,19,1,9107.5,49225.99180327869,191054.89806906003
3262.5,143382.9606557377,412142.8362550653,1947.0,158220.58421052631,403072.4251921564,159690538,optimistic,10,19,61,19,1,5515.0,221921.16315789474,584796.0527654242
6010.0,12805.242105263158,43322.876626562254,4384.0,16539.716393442624,97323.04426478557,16616876,optimistic,10,19,19,61,1,6773.5,21550.805263157894,59083.53112581551
23047.0,38855.46842105263,72039.46509285085,13246.0,38838.21052631579,164190.2474648516,84083730,optimistic,10,61,19,19,2,17241.0,113642.50983606557,322777.36677588744
2553.5,8323.577049180329,36241.09923949367,5884.5,29789.563157894736,120103.36989824215,18598922,optimistic,10,19,61,19,2,11189.5,41376.436842105264,143242.85290392968
7331.0,10435.421052631578,9291.232513542995,3347.5,6981.427868852459,10452.08864171478,8622865,optimistic,10,19,19,61,2,8960.5,12534.021052631579,10762.839489306263
23110.0,58501.31052631579,173509.74861990078,13884.5,32497.573684210525,104197.2267446831,58667637,optimistic,10,61,19,19,3,14141.5,67832.53934426229,270172.98399220174
2322.5,11603.640983606558,87169.7333834881,2318.0,7425.5842105263155,28060.483301278626,14721234,optimistic,10,19,61,19,3,2917.0,32800.8,125704.5445685529
8580.0,17361.552631578947,62290.938648905954,4549.0,9567.295081967213,37418.93405028505,15847821,optimistic,10,19,19,61,3,11955.0,35331.97894736842,119993.13768504513
26468.5,55912.21578947368,182020.60861173674,12472.0,17653.284210526315,22209.84866871116,101751919,optimistic,10,61,19,19,4,17169.0,143892.58032786884,462054.3720482373
2341.5,14340.755737704918,68901.96629750659,1758.5,10348.621052631579,70558.44863630053,14383219,optimistic,10,19,61,19,4,4060.0,19311.157894736843,91718.50139840155
3061.0,6392.852631578948,15063.664631367621,2531.5,7427.654098360656,48853.08967376842,7697479,optimistic,10,19,19,61,4,4263.5,10273.515789473684,38068.31027888114
23848.0,46371.20526315789,93828.32388525532,15494.5,47088.61578947368,160549.2716566678,50936070,optimistic,10,61,19,19,5,10332.0,54391.31803278688,375748.76147677086
2938.0,22901.254098360656,171918.64067585912,3337.0,17246.72105263158,178515.09861500497,21052857,optimistic,10,19,61,19,5,10975.0,20032.71052631579,44587.06605190366
6353.0,7847.347368421053,6024.135833028784,4991.0,30230.39180327869,155029.11654962297,25234062,optimistic,10,19,19,61,5,10068.0,27908.036842105263,86219.17915457432
19785.5,26092.06842105263,22527.392122756613,12613.5,22535.889473684212,74149.64719166973,51804628,optimistic,10,61,19,19,6,24310.0,69779.20655737705,221430.14095720655
3129.5,21069.619672131146,131383.34052704548,1759.0,4836.9,21941.776944134162,18315325,optimistic,10,19,61,19,6,7372.0,23914.97894736842,91564.90204746858
9197.0,12318.247368421053,16176.59602282183,3795.5,7669.37868852459,25805.256402126917,13220346,optimistic,10,19,19,61,6,18358.0,32639.77894736842,68221.6548131379
36926.0,51503.05263157895,69709.73923756022,17335.0,41835.984210526316,121528.48109746493,80043574,optimistic,10,61,19,19,7,28974.0,102146.15901639345,319117.4638896296
7140.0,100248.70491803279,453936.6615210739,3719.5,18758.163157894738,82017.95058271119,78512615,optimistic,10,19,61,19,7,7814.0,72615.02105263158,327619.41635938024
10046.0,38234.75263157895,205189.16629292615,4166.0,8220.622950819672,38595.307666273584,32715287,optimistic,10,19,19,61,7,11694.5,107558.44210526315,337031.6231261103
20266.5,26883.242105263158,46829.936125719396,11509.0,28021.547368421052,73158.93913110516,113354545,optimistic,10,61,19,19,8,25147.0,168725.631147541,619218.7730053328
6664.0,17992.98524590164,96448.01470699624,4970.0,170769.13157894736,531207.1018630634,46806246,optimistic,10,19,61,19,8,6265.5,17812.57894736842,49380.179522707214
10685.0,15151.878947368421,18936.257567076034,5393.5,10135.398360655738,29867.6254396399,13181791,optimistic,10,19,19,61,8,12559.5,21686.005263157895,61423.03742956747
32274.5,65991.85263157895,167364.25981058925,23136.5,49122.45789473684,131254.85604422924,76445854,optimistic,10,61,19,19,9,23796.5,89465.79508196721,224057.6601745971
2964.5,5594.101639344262,14811.013481558257,2115.5,8398.378947368421,26594.554832009915,20196982,optimistic,10,19,61,19,9,5748.0,79941.51578947369,243687.8638037504
4251.5,7356.510526315789,23189.914373109783,2222.0,28013.32786885246,275645.0176091456,30911019,optimistic,10,19,19,61,9,5732.0,65395.53684210526,206653.38696322317
108674.5,4975831.126315789,7512285.993582134,701964.5,3950550.547368421,5688173.354380978,3956622492,fine-grained,10,61,19,19,0,142244.5,3705917.9901639344,5780680.31114545
4165.0,1103715.7819672131,2382960.2339034514,8702.0,657988.1210526315,1821690.1728109794,938637571,fine-grained,10,19,61,19,0,59778.0,738701.0578947369,1578416.3843196346
26487.5,725069.6578947369,1503081.2522650359,14698.0,461347.63278688525,1273548.8467471097,567771152,fine-grained,10,19,19,61,0,26957.5,782030.847368421,1626441.5254215212
1619743.0,5377532.278947368,7418489.11950776,707013.5,3799389.1157894735,5240124.199179588,4270102885,fine-grained,10,61,19,19,1,1247806.0,4141783.3114754097,5360411.633565173
3197.0,3568139.949180328,7390511.532243407,11174.5,3455043.7789473683,5415773.420938423,3522155095,fine-grained,10,19,61,19,1,405099.5,3627007.4105263157,5616847.693505968
31351.5,4047222.7,5815964.063637945,523435.0,3097706.8163934425,4167238.191003454,3217448534,fine-grained,10,19,19,61,1,954647.5,2941447.7,4404496.176199742
1813363.0,4435205.189473684,6371086.677818673,2189083.5,3655318.9210526315,5511907.066297942,3607875090,fine-grained,10,61,19,19,2,2195741.0,3394550.0147540984,4948257.762010501
4096.0,253928.9786885246,827042.635930789,627.0,9069.689473684211,59643.48575235541,185187980,fine-grained,10,19,61,19,2,35243.5,150358.2210526316,385958.4052895252
102510.5,1523887.1210526316,3114575.91481165,31374.0,980324.1786885246,2253077.1099223485,1092071005,fine-grained,10,19,19,61,2,95687.5,1076498.4368421054,2038442.7221573684
6955759.0,11389864.031578947,11860971.549794575,8484784.0,9283132.642105263,7393418.862904118,10099059026,fine-grained,10,61,19,19,3,9085992.5,10116704.357377049,7407445.55628702
5049.0,2256609.236065574,4875955.639204826,11923.0,2136355.1,3966376.7264018306,1991996611,fine-grained,10,19,61,19,3,118828.5,1102934.252631579,2688968.8007809054
71362.0,3065336.610526316,5684612.762742428,816635.0,3013324.0655737706,4233817.131961257,2823853215,fine-grained,10,19,19,61,3,99258.0,2122692.5210526315,3575427.569596542
4169198.5,4587954.642105263,4265573.565714442,2197166.5,2632455.6315789474,2885384.9853884308,3334989633,fine-grained,10,61,19,19,4,2388326.5,3218215.870491803,3353423.4663310875
2241.0,863816.8573770492,2281816.7294615046,1001.5,623158.3421052631,1601106.056425487,822544076,fine-grained,10,19,61,19,4,3977.0,932714.252631579,1785333.762505591
12932.5,1090143.8421052631,2427563.5719505884,8319.0,988387.3967213115,2178121.216615566,1055547122,fine-grained,10,19,19,61,4,32638.5,1292123.5789473683,2153448.096051191
6277460.0,7564329.926315789,6742989.4122998975,2279005.5,4176689.136842105,5281084.750220681,5913385344,fine-grained,10,61,19,19,5,3445767.0,6037035.609836065,5865417.535370764
2715.0,172242.0737704918,911445.0487799762,1910.5,50672.46315789474,568008.3021100512,224308283,fine-grained,10,19,61,19,5,3929.0,576909.7368421053,1783384.7524210673
17204.0,1120645.0210526315,2667022.9546351437,30212.5,1302735.1590163934,2443054.77060629,1199869218,fine-grained,10,19,19,61,5,211257.5,1011990.6157894736,1990033.08169063
7229655.5,11337978.521052632,12351884.47013258,8698007.0,10421198.389473684,7257597.505740449,9195776861,fine-grained,10,61,19,19,6,7178307.5,8297595.488524591,8111159.514619089
4675.0,584833.3114754099,1260564.4954469928,3402.0,372395.7684210526,861463.6289113243,594463052,fine-grained,10,19,61,19,6,118767.5,878734.4,1300229.1502321896
32003.0,1458308.8,3053440.358029286,4479.0,816792.062295082,2065519.0797025845,1090742568,fine-grained,10,19,19,61,6,27961.5,1660109.147368421,2719874.839434877
3466184.0,5480010.257894737,6307870.112301098,2952102.5,4161533.305263158,4392907.456532675,5289120122,fine-grained,10,61,19,19,7,4467331.0,5667584.991803279,4349404.187670672
3370.0,536687.2491803279,1374698.3914702418,1160.0,397788.04210526316,1271321.49107165,503290884,fine-grained,10,19,61,19,7,26729.0,528062.8105263158,1219270.3669702956
36026.5,2160745.3,3656606.1663602507,10916.0,1409308.5081967213,2626983.7020460875,1631112454,fine-grained,10,19,19,61,7,38181.5,1899435.0368421052,2783890.7052443014
33532.5,482015.15263157897,1704697.3446561808,963646.5,1873886.757894737,3144570.6004414014,1501901335,fine-grained,10,61,19,19,8,956553.5,1728327.8229508197,2615718.21478646
2249.0,980316.9721311475,2667565.1228829646,2161.5,1191871.6631578947,2672700.201082779,1052212941,fine-grained,10,19,61,19,8,3025.0,1198757.747368421,2928175.1898235003
39117.5,1104509.5526315789,2625934.390366948,44191.0,1050729.3655737706,2050837.9550143764,1004624474,fine-grained,10,19,19,61,8,101525.0,809593.4,1854506.390936461
80497.5,3582943.442105263,5714002.513207294,2432116.5,5397406.152631579,6021287.281603192,4458097093,fine-grained,10,61,19,19,9,2400285.5,4511197.819672131,5422402.953876468
4691.5,1509728.4672131147,3610284.017687563,2248.0,1009678.8,2553013.37898061,1401278816,fine-grained,10,19,61,19,9,26257.0,1518449.8894736841,2918551.8249583957
